2025-01-10 14:15:54,350    INFO |      precheck_remote: vhost a.com (TLSv1.3) uses stek server1, no SNI results in stek server1
2025-01-10 14:15:54,406    INFO |      precheck_remote: vhost b.com (TLSv1.2) uses stek server1, no SNI results in stek server1
2025-01-10 14:15:54,530    INFO |      precheck_remote: vhost b.com (TLSv1.3) uses stek server1, no SNI results in stek server1
2025-01-10 14:15:55,190    INFO |   evaluate_test_case: Running server nginx80 in case two-servers-same-stek
2025-01-10 14:15:55,660    INFO |      precheck_remote: vhost a.com (TLSv1.2) uses stek server1, no SNI results in stek server1
2025-01-10 14:15:55,783    INFO |      precheck_remote: vhost a.com (TLSv1.3) uses stek server1, no SNI results in stek server1
2025-01-10 14:15:56,292    INFO |      precheck_remote: vhost b.com (TLSv1.2) uses stek server1, no SNI results in stek server1
2025-01-10 14:15:56,408    INFO |      precheck_remote: vhost b.com (TLSv1.3) uses stek server1, no SNI results in stek server1
2025-01-10 14:15:57,453    INFO |   evaluate_test_case: Running server nginx80 in case two-servers-same-stek-different-ports
2025-01-10 14:15:57,902    INFO |      precheck_remote: vhost a.com (TLSv1.2) uses stek server1, no SNI results in stek server1
2025-01-10 14:15:58,019    INFO |      precheck_remote: vhost a.com (TLSv1.3) uses stek server1, no SNI results in stek server1
2025-01-10 14:15:58,468    INFO |      precheck_remote: vhost b.com (TLSv1.2) uses stek server1, no SNI results in stek server1
2025-01-10 14:15:58,568    INFO |      precheck_remote: vhost b.com (TLSv1.3) uses stek server1, no SNI results in stek server1
2025-01-10 14:15:59,533    INFO |   evaluate_test_case: Running server nginx80 in case two-servers-distinct-stek
2025-01-10 14:16:00,005    INFO |      precheck_remote: vhost a.com (TLSv1.2) uses stek server1, no SNI results in stek server1
2025-01-10 14:16:00,104    INFO |      precheck_remote: vhost a.com (TLSv1.3) uses stek server1, no SNI results in stek server1
2025-01-10 14:16:00,616    INFO |      precheck_remote: vhost b.com (TLSv1.2) uses stek server2, no SNI results in stek server2
2025-01-10 14:16:00,735    INFO |      precheck_remote: vhost b.com (TLSv1.3) uses stek server2, no SNI results in stek server2
2025-01-10 14:16:01,911    INFO |   evaluate_test_case: Running server nginx80 in case two-servers-distinct-stek-different-ports
2025-01-10 14:16:02,394    INFO |      precheck_remote: vhost a.com (TLSv1.2) uses stek server1, no SNI results in stek server1
2025-01-10 14:16:02,512    INFO |      precheck_remote: vhost a.com (TLSv1.3) uses stek server1, no SNI results in stek server1
2025-01-10 14:16:02,981    INFO |      precheck_remote: vhost b.com (TLSv1.2) uses stek server2, no SNI results in stek server2
2025-01-10 14:16:03,095    INFO |      precheck_remote: vhost b.com (TLSv1.3) uses stek server2, no SNI results in stek server2
2025-01-10 14:16:04,184    INFO |   evaluate_test_case: Running server nginx_strict_http_err in case one-server
2025-01-10 14:16:04,627    INFO |      precheck_remote: vhost a.com (TLSv1.2) uses stek server1, no SNI results in stek server1
2025-01-10 14:16:04,746    INFO |      precheck_remote: vhost a.com (TLSv1.3) uses stek server1, no SNI results in stek server1
2025-01-10 14:16:04,819    INFO |      precheck_remote: vhost b.com (TLSv1.2) uses stek server1, no SNI results in stek server1
2025-01-10 14:16:04,967    INFO |      precheck_remote: vhost b.com (TLSv1.3) uses stek server1, no SNI results in stek server1
2025-01-10 14:16:05,035    INFO |      precheck_remote: vhost c.com (TLSv1.2) uses stek server1, no SNI results in stek server1
2025-01-10 14:16:05,141    INFO |      precheck_remote: vhost c.com (TLSv1.3) uses stek server1, no SNI results in stek server1
2025-01-10 14:16:07,967    INFO |   evaluate_test_case: Running server nginx_strict_http_err in case one-server-different-steks
2025-01-10 14:16:08,365    INFO |      precheck_remote: vhost a.com (TLSv1.2) uses stek server1, no SNI results in stek server1
2025-01-10 14:16:08,485    INFO |      precheck_remote: vhost a.com (TLSv1.3) uses stek server1, no SNI results in stek server1
2025-01-10 14:16:08,555    INFO |      precheck_remote: vhost b.com (TLSv1.2) uses stek server1, no SNI results in stek server1
2025-01-10 14:16:08,676    INFO |      precheck_remote: vhost b.com (TLSv1.3) uses stek server1, no SNI results in stek server1
2025-01-10 14:16:08,729    INFO |      precheck_remote: vhost c.com (TLSv1.2) uses stek server1, no SNI results in stek server1
2025-01-10 14:16:08,828    INFO |      precheck_remote: vhost c.com (TLSv1.3) uses stek server1, no SNI results in stek server1
2025-01-10 14:16:11,732    INFO |   evaluate_test_case: Running server nginx_strict_http_err in case one-server-different-ports
2025-01-10 14:16:12,165    INFO |      precheck_remote: vhost a.com (TLSv1.2) uses stek server1, no SNI results in stek server1
2025-01-10 14:16:12,268    INFO |      precheck_remote: vhost a.com (TLSv1.3) uses stek server1, no SNI results in stek server1
2025-01-10 14:16:12,302    INFO |      precheck_remote: vhost b.com (TLSv1.2) uses stek server1, no SNI results in stek server1
2025-01-10 14:16:12,420    INFO |      precheck_remote: vhost b.com (TLSv1.3) uses stek server1, no SNI results in stek server1
2025-01-10 14:16:13,628    INFO |   evaluate_test_case: Running server nginx_strict_http_err in case two-servers-same-stek
2025-01-10 14:16:14,093    INFO |      precheck_remote: vhost a.com (TLSv1.2) uses stek server1, no SNI results in stek server1
2025-01-10 14:16:14,212    INFO |      precheck_remote: vhost a.com (TLSv1.3) uses stek server1, no SNI results in stek server1
2025-01-10 14:16:14,662    INFO |      precheck_remote: vhost b.com (TLSv1.2) uses stek server1, no SNI results in stek server1
2025-01-10 14:16:14,761    INFO |      precheck_remote: vhost b.com (TLSv1.3) uses stek server1, no SNI results in stek server1
2025-01-10 14:16:16,125    INFO |   evaluate_test_case: Running server nginx_strict_http_err in case two-servers-same-stek-different-ports
2025-01-10 14:16:16,594    INFO |      precheck_remote: vhost a.com (TLSv1.2) uses stek server1, no SNI results in stek server1
2025-01-10 14:16:16,719    INFO |      precheck_remote: vhost a.com (TLSv1.3) uses stek server1, no SNI results in stek server1
2025-01-10 14:16:17,237    INFO |      precheck_remote: vhost b.com (TLSv1.2) uses stek server1, no SNI results in stek server1
2025-01-10 14:16:17,339    INFO |      precheck_remote: vhost b.com (TLSv1.3) uses stek server1, no SNI results in stek server1
2025-01-10 14:16:18,844    INFO |   evaluate_test_case: Running server nginx_strict_http_err in case two-servers-distinct-stek
2025-01-10 14:16:19,318    INFO |      precheck_remote: vhost a.com (TLSv1.2) uses stek server1, no SNI results in stek server1
2025-01-10 14:16:19,437    INFO |      precheck_remote: vhost a.com (TLSv1.3) uses stek server1, no SNI results in stek server1
2025-01-10 14:16:19,900    INFO |      precheck_remote: vhost b.com (TLSv1.2) uses stek server2, no SNI results in stek server2
2025-01-10 14:16:20,015    INFO |      precheck_remote: vhost b.com (TLSv1.3) uses stek server2, no SNI results in stek server2
2025-01-10 14:16:21,024    INFO |   evaluate_test_case: Running server nginx_strict_http_err in case two-servers-distinct-stek-different-ports
2025-01-10 14:16:21,479    INFO |      precheck_remote: vhost a.com (TLSv1.2) uses stek server1, no SNI results in stek server1
2025-01-10 14:16:21,595    INFO |      precheck_remote: vhost a.com (TLSv1.3) uses stek server1, no SNI results in stek server1
